ID,target
1affb4b11,1052257.2933133026
1b0001cb7,3150891.05818746
1b0065b95,1240582.928266781
1b01682e2,3232255.9375885455
1b033cd9f,1005232.1114637351
1b0413405,2116074.683356632
1b04eba5a,2177120.855281842
1b063a69b,3786136.5510352985
1b06af0cd,3420312.6626216755
1b0ae3c79,3824477.9042410394
1b0ae4c83,1432712.6799267014
1b0b1420c,4553970.199886455
1b0b50ed3,4066976.5314479517
1b0cc0ea4,3793277.330440169
1b0d39961,1774381.618574318
1b0dbbc38,1337410.0928466818
1b12791ef,1402170.2370483351
1b1500b10,2006008.2627355345
1b17aa34e,4663778.786518823
1b17c2345,1317130.0867770622
1b1860903,1987122.0270283066
1b1861d6e,1421894.404289004
1b1a8a4ae,3133567.4264695104
1b1b11093,2525380.908653654
1b1c5b9f5,902484.8868429582
1b1ffe375,2948608.8133966727
1b23fdc6c,816517.9529152135
1b26b46ce,1939810.7708785818
1b28a5443,2925978.3786974493
1b28bf5e6,2054368.6139426015
1b2c0ca6a,1080363.105847044
1b2c7d02c,1114719.2303165216
1b2c7e0ce,351097.7617322567
1b2c92b00,420058.7149349663
1b2cca31c,2482798.6946464144
1b2fbde9c,2153391.608046949
1b307a886,1902486.109229098
1b32c7e3c,1702538.6440588695
1b330d682,2133467.1507573146
1b3912285,747823.4461101282
1b3af02bf,794464.1485693168
1b3b4592f,4377427.820349379
1b3b4fba3,1270651.3725850517
1b3d58d01,1869064.6889418755
1b3e610c3,4454647.961320533
1b4262b8b,2519869.4104345106
1b43d0070,964197.8701741293
1b4461eb2,3485850.4268319653
1b454806a,1337863.0978553328
1b477d801,3147725.9899558844
1b48da291,1117066.0488260284
1b4942049,5271263.071869154
1b49b0a94,1095618.765815211
1b4b48fce,1279339.6086792478
1b4ba292b,4444180.740473334
1b4c30ff6,3322830.784188911
1b4d3d652,3907499.3754361547
1b4e4e30f,1860654.4163995632
1b4e9a1f4,2022489.9322802115
1b5157b6e,2846488.6239891816
1b51b7951,1340360.1508806641
1b51c19a2,406276.6025904581
1b51ed17f,912038.7648913666
1b53722ca,1909420.114196632
1b541d56d,1758793.2123455456
1b558ea95,3029368.468036943
1b599cb6f,3567128.098433939
1b5c300d7,1670507.2197252335
1b5d5f2f9,3480821.4672387308
1b5e8a558,1271969.7925766748
1b5fa94ab,1370016.330796895
1b62fefbc,1730432.9405069842
1b6385b57,979960.5757727256
1b64f9e0d,5108122.315811781
1b6613b41,3418540.827382939
1b671dc2d,1735882.6339518107
1b6734440,2742448.991366558
1b679d90d,981866.03379392
1b680fd78,2199470.6607796643
1b68873c0,1655190.1778458154
1b692c077,1154937.2845120234
1b699831a,3505875.8567375084
1b6e1cf3d,4804550.200667987
1b6efb83b,3147351.3444688655
1b70c1d60,2158245.481319905
1b72797f6,959268.0066664766
1b7309b22,4152212.8553517777
1b743388a,1716762.5940114425
1b7694bfe,2584353.4439938674
1b76a9183,1150680.2648867555
1b780577c,1796749.8676305218
1b785ef07,3719781.3093582196
1b78cb68e,2672899.9712791555
1b7a3aef5,2377907.5104490723
1b7bf52c3,3750740.164299343
1b7cf99ef,2113970.0112968776
1b7d1ef8d,1117881.548385955
1b7e5d5ca,1401944.6045849742
1b7f68fde,4322403.610325924
1b80059f3,3850303.956989332
1b80c01c7,2917558.673244307
1b81acc9c,1807147.4910639762
1b821199e,2695716.049978203
1b84ae735,1099762.3264629883
1b89745df,2942994.802093476
1b8a2b243,2645707.1817546654
1b8cfa3c0,1302398.435128769
1b90934f9,4658362.114533786
1b91e756d,4614679.119633176
1b9324af6,2615857.6230351115
1b93b2dbb,2100948.534038159
1b94b468d,2592165.007031701
1b95dd067,980390.3582553614
1b960a94a,1187424.6399741904
1b9614700,1465595.4144645869
1b987fae9,1693928.1315481723
1b996bc5e,5343968.61978719
1b997dba7,1455261.9241093113
1b998cd4c,3799533.576420763
1b9a04738,645305.3937379294
1b9aab949,1119490.9156267624
1b9dd63dc,2051880.5026628105
1b9e4bbdf,1750288.482098578
1b9edb04b,4559292.731752405
1ba1d2a3c,5195648.786463015
1ba31addd,802117.043936397
1ba5c55f0,1587008.1687031507
1ba614d9c,997360.6563833484
1ba855e42,5239147.854391258
1ba8a4172,1189165.2292634386
1ba8c1a8a,375971.67005408625
1baa894a5,774533.6984525286
1baaef00c,294016.35504324955
1bb0cd510,1609810.5728168206
1bb15e48a,2890298.84399572
1bb4f87b4,3868153.9388937494
1bb513d9b,1573318.7824899624
1bb542eba,4540461.536518823
1bb81db04,4580836.824569231
1bb89b0c2,12074347.62551375
1bb8b1a32,4744999.560624224
1bbae31b0,1260736.250756355
1bbd8052a,430359.6991578203
1bbdfbd7f,967166.3403503937
1bbe24234,734403.7458789955
1bbee74cf,3172458.009342745
1bbf71cc4,1173847.7150718486
1bc07fd34,1899459.8153570653
1bc324bc1,3215380.4798536683
1bc3be00e,1999040.5983183808
1bc494fc2,1348501.5174521934
1bcb2fda4,1577026.2302350618
1bd318c79,2227896.435430292
1bd4f54bf,2672001.4204338714
1bd51902e,1260296.5817033974
1bd5d8f62,1931498.2586634976
1bd777831,4884130.725735438
1bd9a1012,2532292.309381945
1bda140c3,3368668.626075116
1bdbbba02,2030652.6938724783
1be5bc2a6,1125101.0605922479
1be6efd83,4566102.551103506
1beb2d2b4,1298810.7991715611
1beb342ea,4287454.745145734
1beca5553,1669046.5081151584
1bee10784,1741326.293656355
1beeee9e1,1316493.0283372798
1beef95be,1139483.4276266422
1bf07f197,2783223.5356463892
1bf2be7cc,3878965.254233465
1bf33f88c,1029598.0165855612
1bf4abc46,1493859.7131374762
1bf663580,4800809.13457205
1bf8782b4,4147927.143230065
1bfb1cbd5,1973804.8827245175
1bfb6fd81,919394.1004118581
1bfcbc9ea,2404257.5597134116
1bfd68db3,2425721.2160932897
1bfe8546a,1405276.0193498489
1bff4dd67,2525953.992995334
1c0070220,4210480.22744596
1c019e6dc,1672573.6385406563
1c0217fe0,1831431.7699180539
1c025bd3a,1805213.9553014436
1c02fe213,2358295.608339292
1c0415e60,2624789.312350125
1c055e07d,4447423.398475533
1c05613bb,2512501.5379847367
1c0747d14,1533747.6100694202
1c085d1c1,3053384.4520584214
1c094e87d,2729196.57804547
1c0ab78a5,2872702.8478975967
1c0e23b63,1214383.772836603
1c0ea1d2f,1106349.4544473689
1c0f138df,1053562.3964623916
1c1391d8b,1030378.5400517801
1c13af6a1,3156196.460880556
1c1735bc3,1951000.299718977
1c17673ae,2112449.944230763
1c17fd3ee,1753899.5078698345
1c1850de2,1738622.2032737257
1c1967f0e,5105826.683914889
1c1f429e8,1596738.6319206955
1c2355280,1401503.5307840407
1c23fdfe1,1929541.0567042478
1c248f586,1898500.334633221
1c24a4635,1880335.6412986442
1c281da87,1217205.282279485
1c295675b,1273866.216627204
1c2965b35,4019369.999494391
1c2ba069d,1875372.902223044
1c2d5006c,2126527.078919922
1c2d630e2,632130.4141871544
1c2f42812,819172.307590273
1c3000f54,1198620.1043155254
1c33fee53,1915523.4582531387
1c353b43b,3274893.393765609
1c35695be,2146075.1943379957
1c362c220,4018380.845005477
1c365db80,1596002.4086342258
1c368c768,1181112.9185942677
1c380a518,3859517.378129694
1c3876168,1168035.8326779353
1c3a801c6,1483807.907351635
1c3c94ad2,1588835.797257263
1c3f05518,1336561.6910575712
1c3f4aa9d,1448599.2958767987
1c3f924c3,214041.2664066792
1c4166004,5858171.87680456
1c41c87f9,3401259.1447514687
1c43771a8,2770677.3213473316
1c43c0391,3607219.673846341
1c4703ce6,1690766.5663731587
1c47362b2,3233982.640120932
1c47e8366,917092.4037899628
1c4c2d4f0,348612.2250132512
1c4c8798e,3232662.0708822673
1c4cad0f5,2054216.2350726777
1c4d50048,2654729.571329655
1c4da90aa,2041886.1463773465
1c4dddd45,840147.1232345277
1c500457f,674648.514600897
1c52a75ad,374294.69878811704
1c535ce2e,4445047.431181424
1c5493c66,2868952.7981866477
1c553961e,1241523.0281906244
1c564daca,4180216.120075459
1c56bf7cb,1467615.8255358017
1c576e0c3,2362802.314320989
1c5ddb4ae,1418561.8017489985
1c5df04ae,3202870.9696428794
1c6009ea0,3656940.8923699884
1c60f7f19,5259856.674689027
1c6163ff8,685122.3098643702
1c62f034b,2589899.388890639
1c633bd59,1837961.2980654528
1c63aeef2,5121861.799701514
1c656dcb5,1358451.0782824499
1c65d197c,1130456.7464988807
1c681404a,2447326.816587075
1c69c83d2,1374289.0244829385
1c6a701fa,1573100.0210128934
1c6c6ab38,1764135.854784255
1c6db4677,2193361.043436844
1c6ddecbd,3665988.4703430953
1c6fc29c6,517114.3955946497
1c6fd9951,2391039.0258779186
1c70292db,1136336.7452408122
1c7161cb0,2348098.8471125797
1c724191d,2821339.970111222
1c73fbc93,1709093.8762733538
1c744c834,1746409.9843276097
1c754d95f,1933604.329161894
1c7565924,1727667.8453411038
1c75f6e0b,1551227.019104146
1c7778443,2258916.937018415
1c7836621,2098501.941842459
1c7b6790a,2812360.9285010607
1c7ba04fb,1920380.967882418
1c7c3acb8,2982199.4473584555
1c7c6e640,2169130.360093672
1c7c92e8e,1762814.3589188508
1c7dd8f03,4084696.7782726176
1c7e2f6be,1707622.9733840467
1c7eb99b4,326933.65009142
1c8084b88,3478661.842195288
1c80c6479,2457280.3797019664
1c833e7ae,826244.0660511649
1c83f4d49,867128.0594158196
1c840e1a3,7980612.958757351
1c85eda67,734467.7191664926
1c8631724,2819525.766057856
1c8ae570f,5403281.777280636
1c8d3348c,1363166.727411923
1c8d8e5f9,1975753.6647422595
1c8e40b72,1449581.635645382
1c8f6eb47,1436849.2127344527
1c90144e0,1409200.1155690423
1c90cff0c,1633925.7620628304
1c91639d9,1376131.623102507
1c9257b3d,1613411.7476757702
1c92d37b3,1316275.6322872438
1c94d9750,3185176.3471524315
1c971dea0,3558780.3070607292
1c97b21fa,4566955.2526917085
1c98478a1,907170.9309486542
1c9d83712,2592515.430830161
1ca1866f9,1554310.4233023631
1ca1ec80d,1695419.978974254
1ca58839e,1851972.7119403188
1caa4640e,998812.2055917964
1caa7febd,1496773.0462945318
1caa8739d,1251068.173152355
1caa926ae,3665455.336042408
1cab43917,4479579.527403129
1cac566d4,1708327.5110466103
1cac8d691,1648181.7164134444
1cae71101,3060769.965340184
1caf48099,5004830.135677829
1cafc9efc,6546441.444433128
1cb08ad59,3364173.6050012065
1cb0e8bef,2907469.3568663294
1cb141205,4484225.0976252295
1cb1685c4,1289479.2274036696
1cb2217c6,3208132.7796970326
1cb226828,1127878.6117525045
1cb4d519f,7554684.415740564
1cb4fd4c2,1756712.4231988457
1cb62b8d9,4194217.837151016
1cb6f4df8,2153896.2765342267
1cb74efe7,2906629.7606540415
1cb933542,19966394.02848441
1cbb2748c,3058006.6478847982
1cbb3baf4,5217872.469757123
1cbc256e0,802950.3699975886
1cbdf0cd2,1407964.2282763203
1cbe70ab5,3581209.9633581038
1cbe8e0e4,1648638.716982875
1cbfb51f0,2926693.709165603
1cc0155bf,3002511.533081947
1cc1b2242,2607836.365417321
1cc2f4088,478575.67110363266
1cc7adaf9,1741937.0572696892
1cc7d5853,2713396.0521843056
1cc7e2b32,1203867.1893824907
1cc926e11,1588444.8534558527
1cca5c5a3,1647061.131401061
1cca85da2,3984133.1687026126
1ccb2f37c,2184158.0248688115
1ccb59f97,771911.7843045179
1ccb61941,3992585.107710657
1ccd063fd,1793515.2389967602
1ccf4d5be,3159043.2111520115
1cd29df7c,949099.6728170471
1cd4be280,6334783.781661961
1cd64d2f4,559365.6410936924
1cd757cd4,3506661.034997198
1cd828a90,968545.50798273
1cd922873,1409647.1976057212
1cd95ec15,987568.0395082894
1cde452e1,12914204.617445681
1cde5de5e,1226186.1859773868
1ce0bbb72,2473993.7427883605
1ce1abb0d,1253228.2567359137
1ce2507e0,1967543.7095548199
1ce283d72,1788237.888358497
1ce42fa2f,4294627.314863707
1ce5270a6,1384802.6459581712
1ce718f88,4377687.371546707
1ce722219,1563649.1864994892
1cea2c138,2479788.4408194995
1cebe15cf,3030026.551651639
1cec76e5a,697213.3476671495
1ced1d198,1202882.5979848346
1ceda6fe7,2678872.114068528
1cf07e457,1548555.8857063146
1cf09be4e,3408395.0364416395
1cf0c7655,3350930.4138240432
1cf17eace,4693235.133126644
1cf4c5b45,2144540.6218679994
1cf4ff97e,1582664.2524549114
1cf51c90f,4396904.4250476435
1cf5fcfe4,2110210.717148729
1cf7330c9,1228654.697122833
1cfca2af0,2210509.9253362627
1cfdbb5f4,806233.4478244658
1cfe4e4de,1152920.3982485076
1cffd12e8,3049036.892213136
1d00ea402,2737629.6171007194
1d01bf70f,1099447.1729974488
1d040fc7b,2652079.8614340443
1d06a70a1,1205579.3633563826
1d0b0dc63,2791173.3477292154
1d0b6ec7e,1497821.4416075908
1d0c9bc41,1734312.3222439368
1d0d145ab,3088717.961534729
1d0d38b5d,1504747.5055143354
1d0d9a219,1294852.5479359138
1d0e6c2e0,1657669.285717132
1d10975cc,2109422.65738759
1d10c2e06,2865994.4939964274
1d10cc52f,2968571.739791955
1d11ad988,1787043.541962498
1d138ad0c,2256012.1057286644
1d147fe53,1659468.5798464394
1d15de4a1,1788870.4889020189
1d19841c4,1436389.4956669738
1d1a9752d,1322440.9317853036
1d1b22fa7,2185513.9608663144
1d1c5356f,2338896.693321876
1d1cb8fe9,1321141.260514327
1d1cca200,2205519.4241590546
1d1e8bb28,1726084.5829258566
1d1f9160d,694782.0028632367
1d20a1366,2728619.7429943113
1d2216465,4387610.070998859
1d2495e20,509300.862498512
1d2572624,2189423.2672004285
1d25d463d,4574154.131946508
1d26a6ec6,1022061.6286882407
1d29a744c,1732578.2381977784
1d2a0bc94,4429521.105047922
1d2a16018,1738212.074747045
1d2a38110,1293095.215332724
1d30d400d,3636760.9960740255
1d3394c77,3418101.117489756
1d339ccb3,4878464.543847097
1d33f0905,2071158.311312009
1d3402ac3,2026507.2991217151
1d34bacb1,2955010.9874875904
1d355d396,3869221.7000084817
1d39a8133,830727.9752244825
1d3bb5a8a,3495211.9564613644
1d3d2b8ef,5020701.9337954875
1d3d6c61a,1818933.4631164595
1d3dce436,294554.48431798787
1d3e4e71f,2203109.15106182
1d3e776ab,312547.7215143051
1d3fe5a78,1828307.3403214046
1d405b071,1311297.7361268257
1d412ebe8,1476206.9807554607
1d422d9fb,969546.8007602735
1d4289baf,2049521.127698463
1d454cd63,3886669.45133565
1d46ec85f,2650451.7599039404
1d4af3546,2318032.9028780204
1d4b1d8f6,6424280.629022347
1d4dcc529,3878336.9775312706
1d4ddd5ad,5604867.194670342
1d4ec52d3,1387578.112266095
1d4f2e245,4564633.538450891
1d4ff759a,2613237.0392107656
1d5187852,2989572.822214942
1d52b7d80,3508139.7451431616
1d540e42c,775480.7745001687
1d54707e4,1759046.7095417888
1d54b495d,80896.99526918578
1d5739802,2756393.835561444
1d57aa770,845868.1119635578
1d58c8d40,1497238.3995486319
1d5a217ab,2204989.186748709
1d5a32862,2556703.7111645313
1d5b90494,906146.7098810077
1d5c31663,3667209.800698264
1d5da272c,3665396.801985424
1d5e2ddd0,1431625.3843669938
1d5eac727,2704725.158619837
1d6154c4e,2968014.070498881
1d67041b6,3079738.473078526
1d6769698,1327072.182997221
1d678cd4c,2427123.2988469526
1d67eb2c6,7329789.779371374
1d68069b5,1217384.4881423553
1d6885d62,523200.08999916853
1d699306c,3375144.237794024
1d6a0d5f1,2703935.6701913155
1d6bd0b1d,239769.8669258756
1d6d48f0e,2100404.6810905593
1d6d85704,1775707.932300464
1d6e3aaf1,2823861.8631735835
1d70431d4,2539131.336862373
1d7158cc9,1227766.0855383077
1d75d99ed,4525194.175063059
1d7810571,1435854.5130112036
1d787fb16,2503662.712584334
1d79779c3,4635804.4338264745
1d7a264d5,2035957.1741033536
1d7a3d0d7,2530368.807952509
1d7c4267c,1589871.1068688727
1d7df9ea5,1410040.3224961543
1d815be2c,5492525.246089201
1d81fa868,4105278.199527163
1d8216b4b,1359544.5382514675
1d82170ae,3012809.391339035
1d821e8a7,712298.9812748081
1d85d9e3d,3108822.5353262597
1d868db32,2753044.684897395
1d8726573,2990667.690072568
1d8823b8e,663873.7173679883
1d88d6b4a,2926446.3307029307
1d8bca661,4489820.485437786
1d8ef04f0,291748.2412455397
1d8f1adbd,3223055.2292841473
1d90611bc,3084899.210168509
1d910542b,4784053.36616356
1d91fd91c,1334612.7438346047
1d927eb4a,3252587.2661662595
1d9299123,6119383.920853481
1d93466ee,1305449.4786288051
1d93e87ad,6923850.210627483
1d955c95b,1218446.738126902
1d975188a,2890703.1547460947
1d97980f6,929886.6617359272
1d97de7bb,2580232.233615814
1d99d9102,2271901.874471396
1d9a7d94d,4273395.095583228
1d9ba2e7d,1686886.7464737436
1d9bf884b,2909176.190016725
1d9cb2605,2925428.1454351917
1d9df5e64,1560481.387962331
1d9dfe4df,4387539.387123666
1d9fc3c4d,3423118.8409826183
1da0fb620,2420229.7467657505
1da1f7839,944950.1847772652
1da6000a2,326345.530909566
1da65847d,1333120.9527076967
1daa28403,1100454.8906566245
1dabb532b,1494259.6522875247
1dac66db3,1760119.4885607902
1dacbead6,2218910.937625468
1dadf2f3f,4540461.536518823
1daed9d2b,2326248.8328952705
1daf4d880,3155434.3117698766
1db48b6bc,1226244.3531881997
1db51e6bc,1626883.6627264596
1db57d5c4,1724121.1304404065
1db66078c,1820351.9040922327
1db6f868f,1555026.9342246915
1db7dc0da,2410556.0930180787
1dbb05ab9,2355649.3502618275
1dbb61f6e,633319.2660117015
1dbb73840,1740892.0235702498
1dbf85b43,1451889.789525605
1dc138922,2555813.265266803
1dc370ce5,3165466.2939072736
1dc37b2db,679359.1801378378
1dc54e883,4223972.337406578
1dc57002f,2296129.5374631453
1dc5dd724,16519515.314719008
1dc5f818b,3990193.076129089
1dc7c2566,6319043.7430969905
1dc9e6d29,4074917.1512460858
1dcab7ed7,1166771.6542152655
1dcb2da45,2745875.795496851
1dcb8d340,740126.3681585009
1dcbc465e,6106896.265421325
1dcbd3693,4686515.63320684
1dcbf4074,1592284.9217581279
1dcf40c5f,1653945.5524422755
1dcfa0925,1891413.2841580936
1dd05417c,3142061.8960149195
1dd0df6b3,1325289.335703797
1dd13fabe,1847779.311183596
1dd22fd02,2772045.2197570475
1dd4728b7,1704586.78848358
1dd4768ec,2164187.4328218503
1dd64724e,2801859.8365301304
1dd6f26a7,855839.5839398213
1dd8c463b,1199072.0626357263
1dd9c27a6,3530853.437695344
1ddd31062,1136802.754990512
1ddd5ab06,631788.8172915985
1de0f9d54,2098633.3287852574
1de22ceb8,3751653.639785328
1de231ac5,813445.6558133899
1de973d36,1596191.7649424565
1deb75b7d,2655975.3524194816
1dec208c6,2544316.5426154183
1dedaf4ec,6306644.807799534
1dedc8d71,1393486.1084209636
1dee2a7d6,1148255.3304688656
1def4f616,1574483.0868152413
1deff2092,1097534.9420962345
1df31a3ae,247562.6850682111
1df3b5260,3477402.2614267026
1df42cfd5,1426737.087710434
1df564b43,1179490.5649552015
1dfa2b8e5,1464390.5084173386
1dfad6e69,3299377.363926495
1dfc8528d,5000593.578386327
1dfcf48df,2757139.0319272364
1e0116bf8,741388.7359895431
1e02ac3c2,2569195.7519552005
1e02bba9f,3728621.1950657535
1e04787ee,1173919.6640251796
1e04f4ef0,1247912.1558371796
1e0fbe7b2,2649331.200262648
1e0fd7bc2,454681.46276646527
1e104f0cc,5904525.934686202
1e1143eb3,2179349.317460576
1e1377522,1418648.3575663227
1e137e3bb,4450323.062787592
1e14d5638,2727060.933070205
1e1571f18,1288970.0386272473
1e1622233,1576734.5787120955
1e189491e,1550683.7089808905
1e197c932,1588354.4023464886
1e19f9e92,1515685.4438485766
1e1a0d152,3864939.0132480673
1e1af526d,1812684.8410558589
1e1bd5316,1009074.0085397968
1e1e60a32,2176555.980050343
1e1e8a2cb,983898.085328585
1e1ebfb4c,1570737.5719028162
1e1fd2ff0,1957592.9299260739
1e1fed1e7,1275893.561542485
1e20b981d,3278230.809483315
1e20df66e,1669281.3938833429
1e226ee7d,2614491.864268366
1e245038b,2509315.2821023376
1e2488956,5114246.679228092
1e2539360,752487.3806407638
1e294df1f,591445.1134815278
1e2a1e2f2,2022732.3159571374
1e2a70b50,3410521.452759207
1e2bba26c,2986023.2768062297
1e2dc425a,2024002.6898957896
1e2de6dad,4699125.4765777085
1e30bd439,2509076.7637673477
1e32e777a,4100487.2113468284
1e33a6e0a,3405017.4959697835
1e37f6f48,3793738.1224070145
1e39cf6f4,2285057.169565183
1e39fe19b,3014623.950663424
1e3a6a8a1,7091081.737499312
1e3fd9828,1782235.4482189293
1e4039294,2905411.23752126
1e409455f,2285495.72588949
1e410031d,1927691.2837533047
1e4122c1a,1388569.5566716117
1e421a268,2747134.372771573
1e44a3e94,2055214.4886508207
1e452ae03,2512980.110575613
1e4595c4f,3093534.533779349
1e45bdf4d,1616942.8049615622
1e4825e3b,2591415.688730828
1e49177aa,1903186.4847953091
1e4c6242a,2443520.641057102
1e4ccdec8,2013004.264247253
1e4fbe6bc,3935606.9625778534
1e506db40,3359155.109455164
1e5605716,5153075.473870211
1e56536f7,378518.5782284079
1e5895031,4505282.786518823
1e5be0276,1989365.5996812966
1e60e8fcd,3837709.424737604
1e610c2a2,3220391.269642406
1e61cde18,2330075.825824677
1e63bfc2a,1732951.9136099466
1e6597d64,2070483.9677963688
1e65e0b73,1106350.4255259268
1e6680cff,1215184.969011664
1e67285c6,1375483.1634400932
1e6c0407a,2940256.3666541334
1e6d16dd0,2216069.7085995656
1e6d9319e,2104444.922815002
1e6e4d9c3,867979.6389492644
1e6e61eca,2177589.5501007917
1e6f85a4f,1162022.8799603672
1e6fc48b5,1486761.3440989081
1e7162002,4627344.155120364
1e7177239,1952187.6391896736
1e71a941f,2579801.530757851
1e729b421,1938919.1417369451
1e73924cb,1465927.5064267484
1e754d942,676399.9156168127
1e75796a4,1614955.0553236562
1e76f5d0b,1820155.2794480012
1e777c50c,1718485.9300553557
1e7827a4a,2246938.4476257255
1e7956012,3320055.4237179225
1e7ca6aef,3065774.7442530063
1e7cda2cb,1195772.9295285344
1e7ea2db5,1565882.4436250422
1e8292d3f,2886280.7692507645
1e838283c,4365085.2988638375
1e88580e5,3873063.156448402
1e8a9b492,2866959.300146292
1e8be5bdf,1820282.9949584375
1e8d8b58a,2505778.5209848336
1e8da0b83,986793.8996421273
1e9040a65,1109390.5596117154
1e9045b94,3124904.25184591
1e91191e3,3489627.1860433314
1e923498b,328207.4236546216
1e94309fb,4549439.786518823
1e952d63e,4470501.335783747
1e96252ef,1404075.3007752202
1e9d7ba60,17859307.764077835
1ea0fb88b,2059918.7911221813
1ea17aa31,1929185.6267186385
1ea312021,2432602.3706471003
1ea36d8ae,1676896.1950588473
1ea7ef44e,2306838.0458549317
1ea84134d,1648644.7962291748
1ea84ebc3,4563097.515476681
1eaac24c3,1087306.9882609462
1eab06a4c,3118527.781385105
1eafd75ea,1343712.738144375
1eb299b2d,1681414.3633372975
1eb37b2f2,2535833.141704728
1eb3b7a2b,2031381.420343471
1eb67c836,2119613.8559989897
1eb78df60,2226981.0725377174
1eb960e0b,2438128.5124485698
1ebb3655c,4198282.889824638
1ebc3c96d,3426529.839698051
1ebc4daf6,1955033.0240334973
1ebe682fc,1831296.5567677733
1ebe93a5e,1701880.9350137243
1ec01bd5b,1395959.2769095846
1ec1516fd,832602.0978641876
1ec3d7308,1382886.8431783416
1ec83dd98,3064575.361386624
1ec974b96,1312930.5542458186
1ecbfbed5,1666307.58579528
1ecd3e977,1905152.9348786622
1ececa49f,950535.8899483839
1ecf0e100,1523588.1277125056
1ed01b21b,1680897.7993095755
1ed12d238,2089151.5642667382
1ed64c898,4549439.786518823
1ed7d1bdc,5690544.185841408
1ed8d9d93,2780228.2876261044
1ed8f2584,4606113.088912418
1eda4ca95,1601364.6211827486
1eda8e836,4238131.397418065
1edaedd92,1410704.9435022923
1edb9514d,1168572.9484907999
1edd262c3,3767899.8595224996
1eddb4dda,280201.76063515
1eddd9cda,684190.8990979345
1eddda820,1777696.1154509108
1edef1b1f,1112954.2283910948
1edf91f44,4643275.77011385
1edfecc84,217715.49705839623
1ee14bdff,5034125.931216207
1ee22f767,4445561.545761346
1ee3c4d76,700479.9033380334
1ee826fbd,1522010.7657196745
1ee8e0b4c,3833735.090031162
1ee92ee22,3567168.7116807937
1ee9d7937,1548964.2788488502
1eeb342d0,622419.1032126944
1eeb87639,1667397.696387733
1eeb8e0c6,5362715.099862995
1eebb2f41,2058764.6754946923
1eebf58f2,2974671.3162586833
1eed93e99,874552.9937947553
1eee83708,3651416.2448508814
1ef2c41b9,6087100.36742744
1ef5b95e9,1242419.254816134
1ef7a4b8f,185388.76362234354
1ef909790,1433530.4264566589
1efb1983f,1777017.6865970897
1efc8c972,2795809.0207274808
1efde36d6,2479499.0944771515
1efe55f79,2636356.793218934
1efe655a7,1372737.5763404488
1efe66d39,1351037.4435978571
1effeb6aa,3344905.947576344
1f0065bf5,1876413.4759131453
1f007dd8e,1335531.068545248
1f02426e7,1840969.2746148237
1f0458978,1370475.1046441407
1f04fd638,2111848.335965262
1f062e32c,1085617.497263262
1f0705577,693187.060920839
1f089b4af,2211405.0512311244
1f099a664,1298756.4053496341
1f0a46904,2474778.9755699984
1f0becbbc,2031932.4858847624
1f0dfbd44,2716510.5242031603
1f0e4c0e1,1142651.8007222135
1f109bfa9,1428118.7472514051
1f131671a,1279964.7852891874
1f1501eaf,2392855.1924482035
1f1acff9d,1224057.3415317023
1f1b42501,4658604.665701637
1f1ba355e,2599217.863406605
1f1c316bf,1108329.1557231583
1f1ccaa26,969587.287413139
1f1e6f833,2049930.8419978989
1f22d9be3,3624685.6575247627
1f23069ef,1252845.063536048
1f24d8320,2162147.811904793
1f252502b,1077428.159144494
1f2581a19,1160040.9832834275
1f2597af6,2439276.258881237
1f276e52c,2485979.2904428774
1f27f8ebd,2966362.1776855476
1f285dfb4,1804162.0327279824
1f2a8645a,1011102.0574272389
1f2a9bbbf,2255829.4873623746
1f2bd7ba9,1818052.7828678233
1f2bf38c4,1754300.1009556241
1f2c38002,1670500.0447341523
1f2db91be,4374088.872465825
1f2e94d1f,3099156.614401725
1f2eed646,1431946.6651867356
1f3107500,3503338.9760250263
1f3235e5e,1203358.0747936582
1f32a4a90,1602840.300594314
1f3320d35,1113536.9483802293
1f3327b99,4133231.4740639655
1f339e3d9,1345539.197245228
1f36039f7,1192727.206622526
1f369a4d9,1085209.1833598844
1f37d9e74,1406078.1956380208
1f3821d47,2512825.38381279
1f392c684,3029486.654998555
1f3baeea9,2499438.7843182003
1f3ef5c8c,2918972.531125338
1f3efe7b3,1569758.1349184976
1f402c967,2428619.6443346143
1f402c9ec,1629066.6580915467
1f402f17a,5996116.193480542
1f4196339,1199358.8917242186
1f4465c68,998476.2544101122
1f454305c,1645728.0410246653
1f47241ba,2340102.481382221
1f4925f0f,2802380.6458498975
1f4a37ad4,2976347.913736882
1f4bec132,560077.813821078
1f51373ba,1233781.0947693812
1f51461af,1762185.5912107162
1f51fc50f,849641.445864998
1f543fa49,4493292.286518823
1f54a0ea8,2987024.4019809077
1f56ab01c,1927450.3981641736
1f592018f,4540461.536518823
1f5a4ebc7,1858414.8490111618
1f5a52b47,2250733.5046195397
1f5a5cb74,3711863.937932374
1f5caa80c,669432.365429769
1f5cd59af,467979.747967544
1f5cefc2c,585383.0503007807
1f5d21fb6,1492887.96778066
1f5f495a0,1823086.444193759
1f6164f1e,2194726.621397811
1f6232e9f,1775733.8081243483
1f6233498,1722258.6323927233
1f646918d,1601229.794159304
1f6675725,3040051.1415042514
1f6a4da50,2849748.4076672825
1f6b9695b,4728197.1928109005
1f6c52ab4,3072529.1529565044
1f6c69354,2293627.4289009552
1f6eec9f5,833134.0837995143
1f7052663,2690259.1424543066
